legs,i2_dep_1_place,i1_legid,o_dlv_e,i2_dlv_e,o_rcf_1_place,o_dep_1_e,i1_dlv_e
2.0,128,11045.0,223.0,93,727.0,161.0,753.0
1.0,505,10414.0,3331.0,2399,783.0,2768.0,307.0
2.0,228,8959.0,716.0,689,349.0,18.0,3050.0
1.0,505,11742.0,30.0,2399,426.0,1175.0,144.0
3.0,671,14525.0,1414.0,102,628.0,791.0,43.0
2.0,815,13588.0,134.0,3037,700.0,424.0,267.0
3.0,174,13590.0,5118.0,1636,136.0,2243.0,153.0
3.0,815,7771.0,14382.0,3691,815.0,613.0,767.0
3.0,815,12769.0,25893.0,566,257.0,846.0,2875.0
2.0,128,3957.0,12580.0,189,349.0,370.0,2283.0
2.0,485,2724.0,8387.0,1440,597.0,528.0,8.0
1.0,505,2672.0,1203.0,2399,815.0,577.0,936.0
3.0,671,7472.0,2722.0,1548,700.0,1131.0,731.0
1.0,505,10589.0,1032.0,2399,144.0,2063.0,2068.0
2.0,174,9802.0,4167.0,1530,349.0,200.0,1983.0
1.0,505,13145.0,984.0,2399,815.0,248.0,7.0
2.0,671,11400.0,259.0,8,815.0,324.0,19850.0
2.0,815,13698.0,4271.0,3209,431.0,459.0,1773.0
2.0,456,14159.0,399.0,3045,149.0,1682.0,3562.0
1.0,505,9880.0,935.0,2399,700.0,1288.0,2569.0
1.0,505,4764.0,19634.0,2399,815.0,1622.0,7920.0
2.0,371,5349.0,1663.0,6089,700.0,461.0,197.0
2.0,341,14460.0,17.0,740,700.0,273.0,938.0
3.0,778,3000.0,15191.0,1023,245.0,2629.0,106.0
3.0,128,1908.0,3292.0,1104,128.0,442.0,194.0
1.0,505,10237.0,1347.0,2399,468.0,641.0,1407.0
3.0,815,9821.0,7488.0,11383,815.0,1380.0,11456.0
2.0,815,906.0,2885.0,1180,700.0,828.0,1213.0
2.0,128,8360.0,6703.0,392,281.0,557.0,27.0
1.0,505,7660.0,1954.0,2399,128.0,273.0,6318.0
3.0,128,8749.0,19138.0,1375,395.0,806.0,1501.0
3.0,456,594.0,1249.0,476,700.0,917.0,2139.0
3.0,349,3130.0,46.0,6972,403.0,338.0,1019.0
1.0,505,13647.0,650.0,2399,815.0,314.0,195.0
2.0,727,7837.0,243.0,4258,349.0,2389.0,1726.0
1.0,505,1755.0,11818.0,2399,257.0,1178.0,4.0
3.0,815,8688.0,1048.0,262,815.0,191.0,289.0
1.0,505,4101.0,1861.0,2399,485.0,1080.0,62.0
1.0,505,4454.0,68.0,2399,468.0,1098.0,547.0
3.0,663,10464.0,1055.0,12673,403.0,354.0,229.0
2.0,614,9593.0,942.0,1065,524.0,1279.0,3242.0
1.0,505,4519.0,176.0,2399,149.0,1460.0,2974.0
1.0,505,4255.0,554.0,2399,149.0,2507.0,98.0
1.0,505,7142.0,1884.0,2399,128.0,1348.0,729.0
2.0,700,2736.0,355.0,1425,403.0,1017.0,200.0
3.0,815,10883.0,2659.0,89,149.0,880.0,116.0
1.0,505,11273.0,4144.0,2399,815.0,1671.0,820.0
1.0,505,401.0,3611.0,2399,257.0,611.0,1966.0
3.0,671,12274.0,2275.0,883,815.0,578.0,3542.0
3.0,815,10778.0,24310.0,1234,149.0,417.0,202.0
3.0,371,11368.0,2403.0,839,128.0,207.0,117.0
3.0,441,2624.0,88.0,1361,468.0,1282.0,4033.0
2.0,468,14207.0,1187.0,832,798.0,490.0,541.0
2.0,815,14383.0,4302.0,28422,815.0,459.0,360.0
1.0,505,7519.0,1257.0,2399,815.0,1046.0,202.0
3.0,326,2333.0,4615.0,1055,561.0,631.0,185.0
2.0,815,1140.0,70.0,44,426.0,871.0,240.0
2.0,445,8513.0,109.0,1147,371.0,2876.0,1031.0
1.0,505,10909.0,6566.0,2399,136.0,2537.0,458.0
2.0,700,13667.0,882.0,429,700.0,679.0,456.0
2.0,815,3506.0,1762.0,57,700.0,848.0,561.0
1.0,505,2888.0,2000.0,2399,431.0,331.0,280.0
1.0,505,8333.0,622.0,2399,628.0,343.0,121.0
3.0,128,7220.0,2898.0,741,140.0,380.0,1396.0
3.0,815,10916.0,930.0,120,815.0,287.0,59.0
1.0,505,1452.0,7218.0,2399,257.0,1068.0,156.0
2.0,233,1450.0,5962.0,104,174.0,480.0,2.0
1.0,505,233.0,1137.0,2399,597.0,1167.0,5045.0
2.0,671,2265.0,210.0,1074,349.0,892.0,939.0
2.0,815,3445.0,3948.0,786,597.0,844.0,786.0
1.0,505,11613.0,2015.0,2399,128.0,591.0,447.0
2.0,815,7914.0,8909.0,30,698.0,717.0,44.0
2.0,456,14589.0,4289.0,2849,117.0,924.0,506.0
3.0,500,2825.0,1158.0,3412,511.0,2003.0,7290.0
3.0,128,4374.0,2478.0,135,128.0,747.0,3002.0
1.0,505,3260.0,3325.0,2399,520.0,1394.0,12580.0
3.0,128,6016.0,4393.0,412,561.0,610.0,169.0
2.0,671,2061.0,670.0,1441,597.0,927.0,4288.0
1.0,505,4579.0,10723.0,2399,149.0,434.0,346.0
3.0,485,5220.0,62.0,165,485.0,186.0,165.0
1.0,505,4424.0,1512.0,2399,149.0,3283.0,158.0
3.0,815,7266.0,3544.0,385,597.0,303.0,4175.0
2.0,700,12846.0,5821.0,1065,700.0,237.0,2385.0
2.0,128,11815.0,1178.0,2421,128.0,711.0,84.0
2.0,349,11414.0,25620.0,2348,555.0,846.0,736.0
1.0,505,2650.0,203.0,2399,128.0,181.0,106.0
3.0,226,9361.0,476.0,2137,317.0,245.0,1456.0
2.0,431,5077.0,11685.0,107,698.0,665.0,7.0
2.0,256,9312.0,45.0,1045,149.0,156.0,3077.0
3.0,815,1481.0,5925.0,9,174.0,548.0,38.0
1.0,505,9252.0,3410.0,2399,128.0,172.0,706.0
1.0,505,7159.0,1823.0,2399,149.0,2174.0,321.0
1.0,505,11145.0,1624.0,2399,128.0,764.0,278.0
1.0,505,861.0,8827.0,2399,128.0,111.0,1495.0
1.0,505,8843.0,922.0,2399,742.0,474.0,5.0
2.0,456,8881.0,17323.0,300,698.0,651.0,36.0
1.0,505,3483.0,1207.0,2399,700.0,253.0,4639.0
3.0,614,7150.0,21369.0,266,555.0,635.0,1078.0
3.0,815,13785.0,16.0,169,262.0,308.0,632.0
1.0,505,13132.0,5100.0,2399,700.0,793.0,4751.0
2.0,815,2891.0,3049.0,377,561.0,657.0,1420.0
2.0,485,12272.0,3.0,105,610.0,111.0,658.0
2.0,257,7064.0,4973.0,2190,149.0,351.0,1904.0
3.0,815,8445.0,2751.0,2488,349.0,406.0,37097.0
2.0,371,6998.0,1081.0,1190,700.0,1468.0,1919.0
1.0,505,9836.0,1838.0,2399,128.0,500.0,2598.0
1.0,505,11262.0,1291.0,2399,727.0,235.0,92.0
1.0,505,8095.0,259.0,2399,431.0,311.0,1423.0
2.0,236,12256.0,293.0,4347,349.0,195.0,108.0
2.0,671,10722.0,1128.0,1044,349.0,573.0,6457.0
2.0,468,12238.0,5458.0,941,149.0,980.0,1563.0
1.0,505,3278.0,304.0,2399,485.0,1735.0,2637.0
3.0,128,8424.0,311.0,1754,700.0,398.0,1944.0
3.0,485,7754.0,109.0,25,576.0,842.0,49.0
1.0,505,7694.0,1347.0,2399,502.0,284.0,85.0
2.0,398,5685.0,215.0,1438,555.0,213.0,1410.0
3.0,815,6198.0,401.0,1471,609.0,999.0,60.0
1.0,505,9250.0,1384.0,2399,468.0,651.0,191.0
3.0,256,2230.0,2471.0,549,149.0,171.0,1314.0
2.0,485,1187.0,60.0,473,426.0,1486.0,81.0
3.0,815,2210.0,1381.0,1217,468.0,671.0,60.0
1.0,505,13682.0,11855.0,2399,561.0,835.0,344.0
3.0,456,8995.0,292.0,239,174.0,509.0,1.0
3.0,493,595.0,1488.0,242,128.0,351.0,852.0
1.0,505,13742.0,25619.0,2399,555.0,846.0,104.0
1.0,505,897.0,1804.0,2399,413.0,1491.0,169.0
1.0,505,7811.0,6825.0,2399,561.0,251.0,77.0
3.0,349,13813.0,2145.0,271,174.0,730.0,1.0
2.0,128,6640.0,4492.0,952,783.0,522.0,736.0
2.0,366,11363.0,1594.0,1928,349.0,554.0,7256.0
3.0,128,12168.0,8821.0,22,698.0,900.0,264.0
3.0,610,14114.0,2769.0,1456,753.0,2246.0,114.0
1.0,505,2288.0,732.0,2399,349.0,426.0,20915.0
1.0,505,4029.0,2168.0,2399,128.0,628.0,1442.0
1.0,505,6890.0,3912.0,2399,149.0,1356.0,593.0
3.0,166,7732.0,9053.0,589,561.0,471.0,80.0
1.0,505,5977.0,21.0,2399,371.0,1543.0,587.0
3.0,485,13920.0,456.0,554,628.0,597.0,1363.0
1.0,505,13063.0,335.0,2399,349.0,321.0,1040.0
2.0,476,3998.0,70.0,450,426.0,1048.0,596.0
2.0,700,1580.0,613.0,1454,700.0,623.0,6090.0
2.0,128,1112.0,2842.0,17018,371.0,1599.0,237.0
2.0,151,10787.0,1409.0,222,128.0,654.0,690.0
1.0,505,65.0,16.0,2399,778.0,1058.0,2736.0
3.0,456,4930.0,459.0,3755,317.0,306.0,168.0
2.0,456,9491.0,3621.0,192,136.0,724.0,419.0
2.0,700,4810.0,1127.0,747,783.0,1230.0,1278.0
3.0,413,6421.0,194.0,779,700.0,233.0,140.0
3.0,815,14060.0,6916.0,24,128.0,170.0,228.0
1.0,505,13015.0,1452.0,2399,149.0,1020.0,122.0
1.0,505,4670.0,2798.0,2399,694.0,690.0,1436.0
3.0,700,8617.0,604.0,3894,149.0,418.0,1561.0
3.0,257,8069.0,883.0,1046,317.0,1704.0,1292.0
2.0,128,6034.0,1485.0,1012,349.0,188.0,265.0
2.0,671,12104.0,400.0,3143,349.0,254.0,3323.0
3.0,671,2844.0,2442.0,2182,349.0,658.0,1795.0
2.0,628,4286.0,4615.0,451,128.0,477.0,2952.0
2.0,815,8875.0,540.0,19082,174.0,1064.0,134.0
1.0,505,6687.0,479.0,2399,700.0,247.0,493.0
2.0,671,1544.0,316.0,5086,778.0,712.0,1567.0
2.0,441,13966.0,4258.0,615,149.0,597.0,5373.0
3.0,555,4065.0,7131.0,135,308.0,346.0,3101.0
2.0,166,6686.0,7186.0,4835,349.0,538.0,1578.0
1.0,505,976.0,3169.0,2399,609.0,632.0,1034.0
1.0,505,1786.0,123.0,2399,149.0,204.0,28880.0
1.0,505,12519.0,5966.0,2399,484.0,536.0,4184.0
2.0,233,3482.0,507.0,1522,349.0,1665.0,17102.0
3.0,456,6679.0,363.0,108,700.0,30.0,4738.0
3.0,700,4315.0,3937.0,54,700.0,716.0,102.0
2.0,257,449.0,1130.0,2903,349.0,987.0,211.0
2.0,700,9887.0,284.0,1420,700.0,2208.0,500.0
3.0,349,9413.0,261.0,190,349.0,267.0,1373.0
1.0,505,2566.0,519.0,2399,299.0,291.0,714.0
2.0,770,5748.0,3057.0,3194,128.0,1067.0,235.0
2.0,555,7476.0,1996.0,527290,349.0,776.0,201.0
1.0,505,10784.0,109.0,2399,349.0,1119.0,11843.0
1.0,505,11338.0,4016.0,2399,815.0,682.0,991.0
1.0,505,10547.0,932.0,2399,815.0,750.0,3317.0
2.0,476,8902.0,544.0,1427,149.0,836.0,2127.0
1.0,505,892.0,2629.0,2399,504.0,1553.0,42.0
2.0,349,3114.0,641.0,672,349.0,721.0,1415.0
2.0,456,951.0,475.0,1945,317.0,264.0,9574.0
3.0,128,7438.0,7208.0,137,308.0,475.0,505.0
3.0,366,10108.0,7368.0,5956,700.0,381.0,8353.0
3.0,485,5172.0,645.0,38,349.0,263.0,77.0
3.0,815,10046.0,3234.0,35,149.0,2325.0,106.0
2.0,815,10627.0,2393.0,3619,815.0,577.0,119.0
3.0,128,1797.0,1031.0,207,128.0,141.0,408.0
3.0,815,10999.0,708.0,260,798.0,592.0,180.0
1.0,505,9127.0,2353.0,2399,349.0,530.0,3069.0
2.0,308,7026.0,4417.0,1741,753.0,3973.0,428.0
3.0,815,4312.0,22774.0,66,815.0,688.0,27.0
1.0,505,9624.0,230.0,2399,555.0,1098.0,2246.0
2.0,128,928.0,550.0,262,700.0,858.0,1056.0
3.0,700,3292.0,2201.0,11613,700.0,220.0,133.0
3.0,671,13125.0,2608.0,992,349.0,845.0,1149.0
3.0,101,6577.0,6951.0,321,815.0,810.0,3242.0
3.0,371,8579.0,4112.0,2182,597.0,1237.0,4030.0
2.0,128,12427.0,201.0,569,398.0,236.0,782.0
2.0,815,4514.0,1036.0,620,128.0,678.0,617.0
1.0,505,14569.0,10681.0,2399,245.0,1066.0,263.0
3.0,128,12325.0,2642.0,1851,555.0,383.0,1952.0
2.0,456,3917.0,472.0,4015,317.0,460.0,5616.0
2.0,815,3984.0,5357.0,136,149.0,813.0,83.0
1.0,505,8347.0,1053.0,2399,128.0,107.0,79.0
2.0,238,11920.0,2585.0,1475,349.0,3015.0,1417.0
2.0,128,6682.0,2955.0,1602,700.0,286.0,4735.0
3.0,609,6201.0,1458.0,727,700.0,396.0,1703.0
2.0,391,7805.0,116.0,2680,128.0,270.0,2981.0
2.0,609,7997.0,400.0,600,349.0,255.0,550.0
3.0,485,1492.0,1486.0,2071,128.0,754.0,739.0
1.0,505,8202.0,4067.0,2399,128.0,291.0,110.0
3.0,187,4308.0,3969.0,1918,815.0,116.0,719.0
2.0,815,2507.0,410.0,1295,413.0,1296.0,36.0
3.0,671,3216.0,101.0,2966,815.0,245.0,1480.0
2.0,293,3387.0,800.0,1657,341.0,1049.0,2111.0
1.0,505,11485.0,645.0,2399,128.0,623.0,4167.0
2.0,610,13683.0,1272.0,497,700.0,3399.0,3598.0
3.0,485,2621.0,105.0,1309,134.0,111.0,95.0
1.0,505,9980.0,6661.0,2399,128.0,583.0,2087.0
3.0,815,4745.0,6980.0,540,815.0,626.0,128.0
1.0,505,893.0,322.0,2399,128.0,625.0,433.0
1.0,505,12627.0,1379.0,2399,700.0,59.0,4847.0
2.0,700,10776.0,1481.0,2452,742.0,1119.0,736.0
3.0,236,8318.0,3189.0,1197,700.0,346.0,76.0
2.0,366,1088.0,10170.0,21602,128.0,479.0,1648.0
3.0,671,12492.0,290.0,23200,317.0,150.0,24246.0
2.0,571,14619.0,2105.0,9825,317.0,725.0,17322.0
1.0,505,8605.0,3209.0,2399,349.0,1024.0,837.0
1.0,505,10260.0,118.0,2399,700.0,825.0,206.0
2.0,520,12089.0,2037.0,2327,149.0,275.0,1343.0
3.0,789,11616.0,12252.0,423,149.0,936.0,1994.0
1.0,505,8439.0,2770.0,2399,128.0,1185.0,10595.0
3.0,815,109.0,2623.0,826,128.0,592.0,2282.0
2.0,128,6113.0,198.0,3366,128.0,867.0,684.0
1.0,505,13218.0,268.0,2399,317.0,830.0,3715.0
3.0,815,4001.0,150.0,118,256.0,4461.0,162.0
1.0,505,8635.0,6221.0,2399,431.0,343.0,602.0
2.0,815,10418.0,4151.0,789,597.0,1110.0,1106.0
1.0,505,4147.0,1445.0,2399,699.0,773.0,140.0
3.0,128,601.0,14411.0,596,149.0,286.0,945.0
3.0,452,6044.0,7375.0,1167,407.0,1185.0,877.0
1.0,505,11953.0,2247.0,2399,700.0,1122.0,196.0
2.0,515,12286.0,321.0,8658,149.0,419.0,1152.0
1.0,505,13690.0,5399.0,2399,555.0,274.0,308.0
2.0,671,5910.0,29.0,1367,815.0,743.0,1541.0
3.0,485,10886.0,189.0,5762,317.0,105.0,11104.0
3.0,815,2977.0,7204.0,53,700.0,692.0,41.0
2.0,371,13254.0,1041.0,1561,128.0,493.0,35.0
1.0,505,8931.0,9208.0,2399,128.0,1813.0,16252.0
2.0,456,4278.0,1958.0,326,149.0,470.0,318.0
1.0,505,1762.0,1022.0,2399,128.0,123.0,120.0
3.0,308,13610.0,7188.0,242,349.0,792.0,253.0
3.0,308,2968.0,68.0,797,742.0,1135.0,1861.0
3.0,520,12093.0,2926.0,342,798.0,2035.0,2979.0
1.0,505,13898.0,1299.0,2399,815.0,407.0,1278.0
2.0,128,1703.0,925.0,1010,128.0,282.0,136.0
1.0,505,10255.0,1127.0,2399,128.0,133.0,365.0
2.0,128,2574.0,5555.0,198,504.0,50.0,3742.0
3.0,698,4483.0,4251.0,782,597.0,1173.0,794.0
1.0,505,7277.0,2310.0,2399,815.0,124.0,9408.0
3.0,597,2842.0,1104.0,1363,293.0,1387.0,3638.0
2.0,815,13730.0,5173.0,198,149.0,531.0,1779.0
3.0,809,6986.0,4490.0,1306,431.0,324.0,4595.0
1.0,505,13321.0,1181.0,2399,815.0,343.0,992.0
1.0,505,4513.0,4.0,2399,128.0,269.0,2830.0
3.0,815,4336.0,1499.0,467,149.0,424.0,299.0
1.0,505,5174.0,3159.0,2399,149.0,1235.0,4042.0
1.0,505,13424.0,3373.0,2399,149.0,488.0,102.0
2.0,815,13394.0,1153.0,680,700.0,1341.0,884.0
1.0,505,8385.0,247.0,2399,128.0,1158.0,1141.0
1.0,505,4859.0,518.0,2399,128.0,384.0,1225.0
3.0,789,7338.0,79.0,1099,468.0,221.0,118.0
1.0,505,7744.0,2165.0,2399,431.0,347.0,782.0
3.0,815,6217.0,60.0,284,700.0,1064.0,181.0
3.0,468,204.0,738.0,782,815.0,340.0,1818.0
3.0,815,2997.0,1463.0,192,742.0,1026.0,2338.0
1.0,505,2840.0,401.0,2399,128.0,845.0,796.0
3.0,671,12495.0,12324.0,3098,597.0,517.0,2677.0
1.0,505,2994.0,1306.0,2399,800.0,1337.0,2004.0
1.0,505,14300.0,22140.0,2399,700.0,339.0,2890.0
3.0,700,13803.0,871.0,120,700.0,300.0,269.0
1.0,505,10425.0,1878.0,2399,149.0,622.0,5395.0
2.0,789,7287.0,3982.0,2795,609.0,1282.0,446.0
1.0,505,10680.0,1175.0,2399,700.0,299.0,17820.0
1.0,505,7747.0,1554.0,2399,349.0,476.0,24871.0
2.0,236,14109.0,123.0,2855,700.0,204.0,5394.0
2.0,456,11684.0,826.0,168,128.0,752.0,5923.0
1.0,505,2839.0,779.0,2399,700.0,2142.0,575.0
2.0,128,6684.0,1119.0,720,339.0,1281.0,3638.0
3.0,815,4042.0,502.0,66,609.0,275.0,101.0
2.0,441,5107.0,633.0,3128,281.0,400.0,1694.0
1.0,505,5730.0,2293.0,2399,341.0,1402.0,11482.0
2.0,815,9407.0,1299.0,167,815.0,122.0,3115.0
3.0,128,3715.0,5988.0,1889,349.0,187.0,3129.0
1.0,505,12463.0,23949.0,2399,317.0,1988.0,1539.0
1.0,505,12576.0,4527.0,2399,815.0,567.0,2242.0
1.0,505,1135.0,1165.0,2399,700.0,1497.0,772.0
3.0,134,12087.0,645.0,399,149.0,865.0,1120.0
3.0,308,9837.0,533.0,1517,815.0,1107.0,1970.0
3.0,700,172.0,920.0,2832,700.0,636.0,946.0
3.0,815,7333.0,881.0,48,700.0,146.0,250.0
1.0,505,13560.0,1625.0,2399,128.0,968.0,1515.0
3.0,174,11811.0,2436.0,27480,700.0,500.0,670.0
3.0,349,2264.0,1753.0,1818,128.0,1243.0,90.0
3.0,815,3726.0,346.0,4100,317.0,86.0,6897.0
1.0,505,7370.0,26485.0,2399,317.0,1084.0,1367.0
3.0,700,10040.0,1277.0,15338,127.0,815.0,473.0
1.0,505,6966.0,3279.0,2399,128.0,342.0,89.0
1.0,505,3594.0,372.0,2399,700.0,527.0,7206.0
3.0,815,2702.0,595.0,1786,700.0,351.0,863.0
2.0,815,13886.0,1460.0,133,798.0,620.0,1125.0
1.0,505,9522.0,3210.0,2399,128.0,646.0,1539.0
3.0,456,6332.0,137.0,4077,700.0,3268.0,1621.0
1.0,505,11456.0,263.0,2399,128.0,278.0,112.0
2.0,610,2759.0,1535.0,1656,349.0,931.0,4444.0
3.0,700,11600.0,694.0,444,149.0,299.0,20100.0
3.0,815,3263.0,794.0,158,134.0,157.0,728.0
2.0,256,7940.0,92.0,836,815.0,168.0,8184.0
3.0,671,12850.0,153.0,2098,700.0,2329.0,660.0
2.0,628,2627.0,490.0,1913,149.0,604.0,364.0
2.0,456,1896.0,36268.0,2108,316.0,2710.0,4513.0
1.0,505,10043.0,1772.0,2399,128.0,749.0,153.0
3.0,216,5729.0,5232.0,3453,136.0,9060.0,3289.0
1.0,505,823.0,3088.0,2399,308.0,262.0,78.0
2.0,236,2248.0,301.0,85,349.0,251.0,1670.0
2.0,815,7404.0,3190.0,4842,555.0,300.0,108.0
1.0,505,4320.0,5270.0,2399,149.0,449.0,86.0
1.0,505,4854.0,12264.0,2399,815.0,412.0,1295.0
3.0,815,8729.0,964.0,11091,700.0,657.0,913.0
2.0,341,5904.0,1778.0,159,261.0,2180.0,550.0
2.0,671,14097.0,574.0,2123,403.0,953.0,301.0
3.0,815,11520.0,3302.0,3129,349.0,2474.0,336.0
3.0,663,11179.0,1315.0,1814,349.0,303.0,8624.0
1.0,505,2031.0,1173.0,2399,700.0,137.0,1316.0
3.0,815,1257.0,1280.0,153,700.0,1351.0,15904.0
2.0,490,14031.0,536.0,922,128.0,618.0,1021.0
2.0,671,12450.0,3809.0,1070,597.0,447.0,1012.0
3.0,308,10504.0,485.0,2575,815.0,1098.0,25.0
3.0,128,6846.0,6784.0,73,317.0,28.0,1126.0
3.0,256,5992.0,1300.0,3119,349.0,195.0,2690.0
1.0,505,11046.0,1934.0,2399,548.0,542.0,541.0
1.0,505,988.0,4581.0,2399,609.0,461.0,3803.0
3.0,815,6937.0,22827.0,3050,700.0,443.0,1087.0
3.0,815,10470.0,1136.0,12221,700.0,2417.0,14120.0
2.0,671,12925.0,16469.0,2544,700.0,952.0,1008.0
3.0,236,9943.0,992.0,2662,700.0,439.0,3059.0
3.0,245,1.0,136.0,1618,149.0,385.0,500.0
1.0,505,5679.0,965.0,2399,815.0,215.0,266.0
3.0,815,1750.0,846.0,131,700.0,2011.0,701.0
3.0,700,3626.0,7003.0,1626,700.0,220.0,1648.0
2.0,166,6498.0,242.0,1924,128.0,1437.0,1139.0
1.0,505,11267.0,11997.0,2399,815.0,1499.0,777.0
2.0,398,838.0,1688.0,6443,349.0,401.0,9655.0
3.0,216,14.0,3550.0,14247,317.0,427.0,56136.0
3.0,815,10460.0,179.0,3551,700.0,520.0,117.0
2.0,403,2308.0,1186.0,684,293.0,517.0,5353.0
1.0,505,7416.0,4856.0,2399,407.0,500.0,207.0
1.0,505,3864.0,846.0,2399,700.0,1109.0,3673.0
3.0,413,6045.0,4283.0,4149,815.0,372.0,1229.0
1.0,505,2514.0,3060.0,2399,149.0,1561.0,46.0
2.0,700,609.0,180.0,920,700.0,873.0,945.0
1.0,505,8531.0,3133.0,2399,128.0,209.0,40.0
1.0,505,4017.0,2665.0,2399,308.0,351.0,1909.0
3.0,166,6722.0,1398.0,2885,128.0,285.0,1601.0
1.0,505,10837.0,24595.0,2399,149.0,1335.0,54.0
3.0,520,5585.0,699.0,2709,597.0,1144.0,3585.0
1.0,505,4249.0,3486.0,2399,149.0,134.0,2941.0
2.0,671,14327.0,192.0,126,317.0,568.0,300.0
1.0,505,7561.0,596.0,2399,128.0,178.0,1688.0
1.0,505,12287.0,1062.0,2399,403.0,1114.0,454.0
2.0,484,240.0,1693.0,4198,144.0,154.0,10278.0
1.0,505,13976.0,1669.0,2399,413.0,687.0,1879.0
2.0,815,5528.0,1591.0,10627,349.0,162.0,6530.0
3.0,815,9803.0,42947.0,175,149.0,583.0,112.0
3.0,128,3409.0,332.0,327,113.0,2534.0,52.0
3.0,770,12284.0,26064.0,791,555.0,913.0,378.0
2.0,809,10161.0,233.0,5461,349.0,1872.0,2042.0
1.0,505,3971.0,1461.0,2399,742.0,1202.0,121.0
3.0,236,448.0,1.0,171,770.0,254.0,128.0
2.0,206,6219.0,923.0,878,700.0,353.0,802.0
1.0,505,13386.0,20940.0,2399,700.0,2382.0,9825.0
1.0,505,10967.0,1481.0,2399,742.0,1119.0,707.0
1.0,505,8532.0,3546.0,2399,349.0,356.0,95.0
2.0,128,5398.0,615.0,1130,349.0,227.0,1724.0
3.0,609,3924.0,155.0,1607,149.0,401.0,1898.0
1.0,505,12967.0,7.0,2399,349.0,640.0,15873.0
2.0,281,1457.0,1159.0,349,349.0,179.0,1012.0
1.0,505,3649.0,25305.0,2399,149.0,391.0,787.0
2.0,456,5935.0,2471.0,2906,128.0,149.0,1331.0
1.0,505,13450.0,3569.0,2399,815.0,442.0,351.0
3.0,556,11222.0,2296.0,180,341.0,1407.0,1187.0
2.0,452,9586.0,4208.0,2124,597.0,1553.0,5304.0
1.0,505,11588.0,2837.0,2399,815.0,389.0,69.0
1.0,505,1563.0,1.0,2399,341.0,1429.0,1323.0
1.0,505,4610.0,77.0,2399,609.0,1005.0,627.0
1.0,505,5481.0,7081.0,2399,815.0,706.0,2119.0
1.0,505,11393.0,2918.0,2399,281.0,385.0,155.0
3.0,441,4069.0,899.0,1694,341.0,5894.0,866.0
1.0,505,97.0,122.0,2399,700.0,825.0,284.0
3.0,349,6026.0,2630.0,430,128.0,241.0,206.0
1.0,505,10370.0,1634.0,2399,700.0,2529.0,774.0
1.0,505,5917.0,1751.0,2399,431.0,1703.0,4637.0
3.0,128,11800.0,983.0,495,128.0,154.0,1280.0
3.0,476,11591.0,5301.0,93,752.0,656.0,59.0
2.0,663,7676.0,1396.0,205,700.0,1120.0,796.0
3.0,548,7678.0,12465.0,2299,245.0,1802.0,618.0
1.0,505,7320.0,2567.0,2399,149.0,186.0,229.0
1.0,505,12357.0,15254.0,2399,815.0,2450.0,982.0
1.0,505,2628.0,13415.0,2399,128.0,93.0,422.0
3.0,815,9892.0,4599.0,111,149.0,972.0,712.0
3.0,815,10304.0,103.0,1296,134.0,185.0,158.0
2.0,128,13009.0,3541.0,13024,149.0,333.0,4133.0
1.0,505,1130.0,1468.0,2399,815.0,593.0,3061.0
3.0,144,13295.0,1278.0,209,511.0,284.0,8948.0
2.0,815,2938.0,1186.0,58,700.0,694.0,674.0
1.0,505,4407.0,303.0,2399,128.0,374.0,2426.0
3.0,281,9777.0,2612.0,1244,700.0,2470.0,753.0
1.0,505,10704.0,1762.0,2399,485.0,289.0,27.0
3.0,128,1169.0,9594.0,1015,555.0,793.0,1200.0
3.0,128,11185.0,815.0,380,349.0,3109.0,14051.0
2.0,700,10785.0,615.0,3754,128.0,508.0,77.0
1.0,505,13093.0,1070.0,2399,349.0,268.0,613.0
1.0,505,11434.0,3670.0,2399,815.0,354.0,621.0
3.0,456,9150.0,1260.0,784,700.0,1593.0,387.0
2.0,671,1708.0,2935.0,804,128.0,159.0,1272.0
1.0,505,8326.0,10546.0,2399,700.0,843.0,229.0
3.0,727,10857.0,2994.0,711,149.0,417.0,88.0
2.0,128,14030.0,22968.0,4648,555.0,635.0,1682.0
2.0,815,1757.0,31814.0,199,149.0,302.0,585.0
1.0,505,12103.0,70.0,2399,349.0,1083.0,1240.0
2.0,113,2558.0,1759.0,1749,700.0,3096.0,2893.0
1.0,505,10420.0,4173.0,2399,597.0,1151.0,87.0
2.0,128,1664.0,751.0,947,128.0,1247.0,998.0
2.0,445,4872.0,2290.0,18843,341.0,1404.0,324.0
3.0,815,10431.0,1426.0,199,742.0,965.0,125.0
2.0,308,10079.0,2464.0,146,609.0,270.0,449.0
1.0,505,12216.0,492.0,2399,700.0,195.0,324.0
3.0,441,3385.0,1512.0,854,128.0,189.0,774.0
2.0,671,6467.0,3319.0,1149,149.0,2733.0,2008.0
3.0,815,4128.0,1627.0,3784,485.0,365.0,86.0
3.0,349,11717.0,6.0,171,356.0,1523.0,15440.0
1.0,505,1339.0,25620.0,2399,555.0,846.0,2219.0
3.0,236,12633.0,2623.0,1197,700.0,132.0,128.0
3.0,128,8396.0,817.0,128,349.0,886.0,1812.0
2.0,815,10580.0,4214.0,1393,815.0,498.0,958.0
1.0,505,2706.0,4092.0,2399,149.0,1895.0,395.0
3.0,815,2606.0,150.0,29,149.0,527.0,81.0
